"ObjectID","Meter Number","Status","Pay By Cell Number","Meter_Hours","Parking_Facility_Name","Facility","Borough","On_Street","Side_of_Street","From_Street","To_Street","Latitude","Longitude","X","Y","Location"
"7852","1453191","Inactive","102112","3HR Com Mon-Sat 0700-1900",,"On Street","Manhattan","EAST 16 STREET","S","IRVING PLACE","3 AVENUE","40.73514279777","-73.98757059456","987,694.619083047","207,109.179335311","POINT (-73.9875705945572 40.7351427977736)"
"6628","1403074","Active","106766","3HR Com Mon-Sat 0700-1600 / 5HR Pas Mon-Sat 1900-2400",,"On Street","Manhattan","8 AVENUE","E","WEST 54 STREET","WEST 55 STREET","40.76501795425","-73.9839733345","988,689.553116798","217,993.823248386","POINT (-73.9839733344962 40.7650179542514)"
"240","2131178","Active","216185","2HR Pas Mon-Sat 0900-1900",,"On Street","Bronx","BELMONT AVENUE","W","EAST 187 STREET","EAST 188 STREET","40.85509878835","-73.88606149967","1,015,769.45269705","250,833.56990473","POINT (-73.8860614996727 40.8550987883541)"
"243","1443224","Active","106301","3HR Com Mon-Fri 1000-1600 / 6HR Pas Mon-Fri 1800-2400 / 6HR Pas Sat 0800-2400",,"On Street","Manhattan","WEST 33 STREET","S","AVENUE OF THE AMERICAS","7 AVENUE","40.74928865843","-73.98875504799","987,365.704386547","212,262.92198056","POINT (-73.9887550479854 40.7492886584324)"
"5","1443261","Active","103110","3HR Com Mon-Sat 0700-1900 / 2HR Pas Mon-Sat 1900-2200",,"On Street","Manhattan","LEXINGTON AVENUE","E","EAST 35 STREET","EAST 36 STREET","40.74729209687","-73.97896855914","990,077.478490561","211,536.010048553","POINT (-73.978968559136 40.7472920968745)"
"9467","3149803","Active","302050","2HR Pas Mon-Sat 0900-1900",,"On Street","Brooklyn","8 STREET","S","5 AVENUE","6 AVENUE","40.66963687827","-73.98559403502","988,246.317126632","183,243.500360727","POINT (-73.9855940350218 40.6696368782724)"
"11728","4101299","Inactive","452894","2HR Pas Mon-Sat 0830-1900",,"On Street","Queens","BEACH 129 STREET","W","NEWPORT AVENUE","CRONSTON AVENUE","40.57865698335","-73.84961792554","1,026,023.94039014","150,132.638104901","POINT (-73.8496179255354 40.5786569833502)"
"295","1193012","Active","109914","2HR Com Mon-Fri 0830-1600 / 2HR Pas Mon-Fri 1600-1900 / 2HR Pas Sat 0900-1900",,"On Street","Manhattan","LEXINGTON AVENUE","W","EAST 79 STREET","EAST 80 STREET","40.77533667254","-73.9587268596","995,681.317676559","221,755.56277214","POINT (-73.9587268596032 40.7753366725392)"
"4304","4303070","Active","404489","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","JERICHO TURNPIKE","N","247 STREET","91 AVENUE","40.72544960093","-73.72091115188","1,061,606.31476331","203,700.631362393","POINT (-73.7209111518785 40.7254496009273)"
"3898","4413038","Inactive","465479","3HR Pas Mon-Sat 0900-1900",,"On Street","Queens","HOFFMAN DRIVE","N","57 ROAD","58 AVENUE","40.73350949478","-73.87316774669","1,019,400.46315156","206,539.31859839","POINT (-73.8731677466895 40.7335094947794)"
"2202","4153040","Active","426977","4HR Pas Mon-Sat 0700-1900",,,"Queens","Skillman Avenue","S","35 Street","34 Street","40.74694475589","-73.92964628931","1,003,743.99643305","211,416.591324151","POINT (-73.9296462893133 40.7469447558874)"
"13820","4413149","Active","405505","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","57 AVENUE","N","97 PLACE","98 STREET","40.73756381578","-73.86294458682","1,022,231.41024555","208,020.701134309","POINT (-73.8629445868165 40.7375638157759)"
"127","1133068","Active","108278","2HR Pas Mon-Sat 0800-1900",,"On Street","Manhattan","EAST 23 STREET","S","1 AVENUE","AVENUE C","40.73645366056","-73.97773112954","990,421.354443222","207,587.307972223","POINT (-73.9777311295371 40.7364536605576)"
"919","4293060","Active","421640","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","LIBERTY AVENUE","S","122 STREET","123 STREET","40.68733897042","-73.82115338134","1,033,850.12191622","189,743.187164471","POINT (-73.8211533813354 40.687338970421)"
"802","1228454","Active","109641","2HR Pas Mon-Sat 0830-1900",,"On Street","Manhattan","BROADWAY","E","WEST 161 STREET","WEST 162 STREET","40.8369094555","-73.94258947377","1,000,136.14570914","244,191.216391563","POINT (-73.9425894737722 40.8369094554994)"
"4566","3463015","Active","309169","2HR Pas Mon-Sat 0900-1900",,"On Street","Brooklyn","13 AVENUE","E","78 STREET","79 STREET","40.61836302738","-74.00934561319","981,655.467447475","164,562.846121058","POINT (-74.0093456131892 40.618363027376)"
"4778","4303073","Active","403035","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","245 STREET","W","91 AVENUE","JERICHO TURNPIKE","40.72528306894","-73.72312937409","1,060,991.67393222","203,638.007799983","POINT (-73.7231293740949 40.7252830689414)"
"1990","3163010","Active","336789","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","CHURCH AVENUE","S","EAST 19 STREET","OCEAN AVENUE","40.64990048302","-73.96154895854","994,919.748333558","176,054.993084222","POINT (-73.9615489585363 40.6499004830243)"
"137","1503050","Active","109858","2HR Pas Mon-Sat 1000-1900",,"On Street","Manhattan","FREDERICK DOUGLASS BOULEVARD","W","WEST 114 STREET","WEST 115 STREET","40.80342924325","-73.95619091807","996,378.572187558","231,990.991448224","POINT (-73.9561909180706 40.803429243254)"
"4052","1443654","Active","106979","3HR Com Mon-Sat 0700-1900",,"On Street","Manhattan","AVENUE OF THE AMERICAS","E","WEST 27 STREET","WEST 28 STREET","40.74573587194","-73.99060305035","986,853.806460217","210,968.467548475","POINT (-73.9906030503474 40.7457358719405)"
"11596","3153066","Active","318271","2HR Pas 0800-1900 Mon-Thur / 4Hr Pas 0800-1900 Fri",,"On Street","Brooklyn","EAST 13 STREET","W","AVENUE J","AVENUE K","40.62477509103","-73.96325978456","994,448.851965636","166,900.930683732","POINT (-73.963259784562 40.6247750910259)"
"8401","2173056","Active","216886","2HR Pas Mon-Sat 0830-1900",,"On Street","Bronx","UNIONPORT ROAD","E","OLMSTEAD AVENUE","MCGRAW AVENUE","40.83564093817","-73.85535706701","1,024,275.09283797","243,756.887863889","POINT (-73.8553570670065 40.8356409381746)"
"15293","2073035","Active","210267","2HR Pas Mon-Sat 1000-1600",,"On Street","Bronx","WEST GUN HILL ROAD","N","EAST GUN HILL ROAD","KNOX PLACE","40.88306062713","-73.88179372206","1,016,936.32405098","261,022.719801977","POINT (-73.8817937220617 40.8830606271285)"
"15541","4443085","Active","404659","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","107 STREET","W","LIBERTY AVENUE","107 AVENUE","40.683032708","-73.83452021353","1,030,146.02269714","188,167.007574067","POINT (-73.8345202135271 40.6830327080006)"
"10810","1058390","Active","109371","2HR Pas Mon-Sat 0800-2200",,"On Street","Manhattan","BROADWAY","W","WEST 180 STREET","WEST 181 STREET","40.84987042534","-73.93615714692","1,001,912.60180189","248,914.615409315","POINT (-73.9361571469154 40.8498704253392)"
"14289","3091498","Active","314073","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","5 AVENUE","E","78 STREET","79 STREET","40.62693323591","-74.02359998589","977,699.004559889","167,685.943877473","POINT (-74.0235999858851 40.6269332359063)"
"12178","1453108","Active","104253","3HR Com Mon-Fri 0800-1900",,"On Street","Manhattan","WEST 19 STREET","S","5 AVENUE","AVENUE OF THE AMERICAS","40.73953655668","-73.99256793842","986,309.546065807","208,709.807367638","POINT (-73.9925679384211 40.7395365566844)"
"13102","1433280","Active","106079","3HR Com Mon-Fri 0700-1800 / 6HR Pas Mon-Fri 1800-2400 / 6HR Pas Sat 0800-2400",,"On Street","Manhattan","EAST 56 STREET","N","LEXINGTON AVENUE","3 AVENUE","40.75982164482","-73.96847703084","992,982.871629894","216,101.802098066","POINT (-73.9684770308409 40.7598216448235)"
"10037","1073015","Active","105267","3HR Com Mon-Sat 0700-1900",,"On Street","Manhattan","EAST 63 STREET","N","LEXINGTON AVENUE","3 AVENUE","40.76460488075","-73.96595029734","993,682.180270642","217,844.753992721","POINT (-73.965950297336 40.7646048807505)"
"5301","4733001","Active","469252","4HR Pas Mon-Sat 0700-2200","Queens Village","Off Street","Queens","JAMAICA AVENUE","S","218 STREET","AMBOY LANE","40.71765951718","-73.73678619169","1,057,214.70018697","200,848.856554151","POINT (-73.7367861916936 40.7176595171768)"
"8654","3253004","Inactive","304498","2HR Pas Mon-Sat 0900-1900 Jan-May, Sept-Dec / 2HR Pas Mon-Sat 0900-2400 June-Aug",,"On Street","Brooklyn","WEST 15 STREET","W","BOWERY","DEAD END","40.57467372954","-73.9822183231","989,189.786696389","148,646.083663315","POINT (-73.9822183230989 40.5746737295361)"
"13433","1443647","Active","101379","3HR Com Mon-Fri 0700-1900",,"On Street","Manhattan","AVENUE OF THE AMERICAS","E","WEST 24 STREET","WEST 25 STREET","40.74386329183","-73.99197251326","986,474.40367572","210,286.189057395","POINT (-73.9919725132615 40.7438632918278)"
"13927","2203036","Active","220840","2HR Pas Mon-Sat 0900-1900",,"On Street","Bronx","MANOR AVENUE","E","WATSON AVENUE","WESTCHESTER AVENUE","40.82873242084","-73.87628173456","1,018,488.45021181","241,230.993309394","POINT (-73.8762817345589 40.828732420836)"
"1364","1433770","Active","106731","3HR Com Mon-Sat 0700-1900",,"On Street","Manhattan","MADISON AVENUE","W","EAST 56 STREET","EAST 57 STREET","40.76197660509","-73.9726975664","991,813.403496385","216,886.532155886","POINT (-73.9726975664017 40.7619766050908)"
"1315","1443629","Active","104945","3HR Com Mon-Fri 0700-1900",,"On Street","Manhattan","PARK AVENUE SOUTH","W","EAST 25 STREET","EAST 26 STREET","40.74191685385","-73.98524088874","988,339.845482886","209,577.282338724","POINT (-73.9852408887412 40.7419168538496)"
"9916","1473024","Active","104513","3HR Com Mon-Fri 0700-1800 / 2HR Pas Mon-Fri 1800-2200 / 2HR Pas Sat 0800-2200",,"On Street","Manhattan","BROADWAY","E","GREAT JONES STREET","EAST 4 STREET","40.72827364823","-73.99427168641","985,837.677915052","204,606.340837061","POINT (-73.9942716864112 40.7282736482263)"
"6170","1113009","Active","104798","4HR Pas Mon-Sat 0800-1900",,"On Street","Manhattan","WEST STREET","E","CHAMBERS STREET","HARRISON STREET","40.71844275739","-74.01237281979","980,820.203369975","201,024.834220558","POINT (-74.0123728197875 40.718442757392)"
"11215","3063069","Active","305606","2HR Pas Mon-Sat 0830-1900",,"On Street","Brooklyn","AVENUE U","S","EAST 27 STREET","EAST 28 STREET","40.60010738917","-73.94425388175","999,730.489368215","157,916.630738974","POINT (-73.9442538817468 40.6001073891713)"
"12313","2253175","Active","207622","6HR Pas Mon-Fri 0800-2200",,"On Street","Bronx","GOULDEN AVENUE","E","WEST 197 STREET","BEDFORD PARK BL WEST","40.87159947251","-73.89711354862","1,012,705.00213306","256,841.622193053","POINT (-73.8971135486222 40.8715994725085)"
"15124","1443446","Active","107051","3HR Com Mon-Fri 0800-1900",,"On Street","Manhattan","WEST 29 STREET","S","7 AVENUE","8 AVENUE","40.7480102192","-73.9933969086","986,079.592129394","211,797.014447808","POINT (-73.9933969085965 40.7480102191989)"
"5160","2013124","Active","213398","2HR Pas Mon-Sat 0900-1900",,"On Street","Bronx","BELMONT AVENUE","W","EAST FORDHAM ROAD","DEAD END","40.85826591765","-73.883379672","1,016,509.80521896","251,988.452109396","POINT (-73.8833796719998 40.8582659176476)"
"11200","4333121","Inactive","432949","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","LITTLE NECK PARKWAY","W","NORTHERN BOULEVARD","PEMBROKE AVENUE","40.77039882715","-73.73476973341","1,057,715.49610139","220,065.068449721","POINT (-73.7347697334096 40.7703988271495)"
"10942","2203010","Active","201988","2HR Pas Mon-Sat 0800-1900",,"On Street","Bronx","WESTCHESTER AVENUE","N","WHEELER AVENUE","ELDER AVENUE","40.82863987719","-73.87966914237","1,017,551.04788713","241,195.970413566","POINT (-73.8796691423736 40.8286398771911)"
"7558","3343041","Active","306826","2HR Pas Mon-Sat 0900-2200",,"On Street","Brooklyn","EMMONS AVENUE","N","OCEAN AVENUE","EAST 21 STREET","40.5838087643","-73.9479321605","998,712.574737385","151,978.00121206","POINT (-73.9479321604984 40.5838087642969)"
"342","1149970","Active","106663","2HR Pas Mon-Sat 0830-2200",,"On Street","Manhattan","CHRISTOPHER STREET","S","7 AVENUE SOUTH","BLEECKER STREET","40.73348239939","-74.00344750846","983,294.552095801","206,504.01847215","POINT (-74.0034475084582 40.7334823993891)"
"4351","3133007","Active","306782","2HR Pas Mon-Sat 0830-1900",,"On Street","Brooklyn","BAY PARKWAY","W","BAY RIDGE AVENUE","WEST 10 STREET","40.61127044045","-73.98424394059","988,624.667747885","161,979.086196721","POINT (-73.9842439405881 40.6112704404452)"
"14968","4063071","Active","438457","2HR Pas Mon-Sat 1900-2400",,"On Street","Queens","40 ROAD","N","PRINCE STREET","MAIN STREET","40.75858609442","-73.83102089844","1,031,063.46115097","215,695.232045054","POINT (-73.8310208984351 40.7585860944229)"
"8522","3043140","Active","303405","2HR Pas Mon-Sat 0800-1900",,"On Street","Brooklyn","FLATBUSH AVENUE","E","EAST 29 STREET","NOSTRAND AVENUE","40.63367774367","-73.9484181122","998,566.896222964","170,146.481279224","POINT (-73.9484181121957 40.6336777436657)"
"1817","4173096","Active","465697","2HR Pas Mon-Sat 0830-1900",,"On Street","Queens","97 STREET","E","63 ROAD","63 DRIVE","40.73076815809","-73.86069097635","1,022,859.87782064","205,545.817960724","POINT (-73.8606909763474 40.7307681580918)"
"1496","3043205","Active","338112","2HR Pas Mon-Sat 0830-1900",,"On Street","Brooklyn","NEWKIRK AVENUE","S","EAST 29 STREET","NOSTRAND AVENUE","40.63990886381","-73.94887710313","998,438.175351799","172,416.571555316","POINT (-73.9488771031268 40.63990886381)"
"12343","2033001","Inactive","217849","2HR Pas Mon-Sat 0830-1900",,"On Street","Bronx","SOUTHERN BOULEVARD","E","BARRETTO STREET","EAST 163 STREET","40.81968748765","-73.89259952033","1,013,976.62229322","237,929.640003979","POINT (-73.8925995203318 40.8196874876515)"
"4756","4283116","Active","451145","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","33 AVENUE","S","FRANCIS LEWIS BOULEVARD","JORDAN STREET","40.76748502111","-73.79007792479","1,042,398.38992463","218,961.925970972","POINT (-73.790077924793 40.7674850211092)"
"5405","4413052","Active","466069","2HR Pas Mon-Sat 0830-2200",,"On Street","Queens","90 STREET","E","JUSTICE AVENUE","56 AVENUE","40.73587644155","-73.87263473279","1,019,546.92939405","207,401.885114729","POINT (-73.8726347327917 40.7358764415459)"
"10341","1433908","Active","103529","3HR Com Mon-Sat 1000-1500, 2000-2400",,"On Street","Manhattan","EAST 59 STREET","N","3 AVENUE","2 AVENUE","40.76097006284","-73.96507924706","993,923.999668881","216,520.565368146","POINT (-73.9650792470561 40.7609700628413)"
"1658","4151995","Active","416608","4HR Pas Mon-Sat 0900-1900",,"On Street","Queens","31 STREET","W","THOMSON AVENUE","47 AVENUE","40.74462536171","-73.93554210303","1,002,110.97378047","210,570.304958969","POINT (-73.9355421030302 40.7446253617078)"
"5093","1483100","Inactive","100113","3HR Com Mon-Fri 0800-1800 / 3HR Pas Mon-Fri 1800-2200 / 3HR Pas Sat 1000-2200",,"On Street","Manhattan","OLD SLIP","S","FRONT STREET","SOUTH STREET","40.70355418048","-74.00810573821","982,002.554023638","195,600.336867481","POINT (-74.0081057382106 40.7035541804803)"
"7185","4122289","Active","405534","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","BROADWAY","S","74 STREET","75 STREET","40.74638095697","-73.89090435777","1,014,479.07699697","211,222.177014813","POINT (-73.8909043577716 40.746380956969)"
"9789","1443139","Active","101398","3HR Com Mon-Fri 0800-1800 / 6HR Pas Mon-Fri 1800-2400 / 6HR Pas Sat 0800-2400",,"On Street","Manhattan","WEST 36 STREET","N","BROADWAY","7 AVENUE","40.75180938845","-73.98844245553","987,452.195027217","213,181.316469222","POINT (-73.9884424555337 40.7518093884542)"
"8208","3113042","Active","307581","2HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri",,"On Street","Brooklyn","41 STREET","S","13 AVENUE","14 AVENUE","40.63929473526","-73.98719689474","987,803.288157061","172,188.947338641","POINT (-73.9871968947368 40.6392947352571)"
"4982","1443086","Active","103601","3HR Com Mon-Fri 0800-1800 / 6HR Pas Mon-Fri 1800-2400 / 6HR Pas Sat 0800-2400",,"On Street","Manhattan","WEST 37 STREET","N","7 AVENUE","8 AVENUE","40.75404351135","-73.99182888091","986,513.857993141","213,995.17409347","POINT (-73.9918288809114 40.7540435113508)"
"6295","4122354","Active","463783","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","95 STREET","E","37 AVENUE","ROOSEVELT AVENUE","40.75087338638","-73.87214635065","1,019,674.30053039","212,865.941443816","POINT (-73.8721463506487 40.7508733863764)"
"2335","3183063","Active","312875","2HR Pas Mon-Sat 0830-1900",,"On Street","Brooklyn","SMITH STREET","W","WARREN STREET","BALTIC STREET","40.68519354087","-73.99156873147","986,588.348329723","188,911.023146391","POINT (-73.991568731472 40.6851935408743)"
"11812","1443441","Active","101833","1HR Com Mon-Fri 0700-1900",,"On Street","Manhattan","WEST 29 STREET","N","AVENUE OF THE AMERICAS","7 AVENUE","40.74745207729","-73.99182451148","986,515.292701557","211,593.702190399","POINT (-73.991824511478 40.7474520772937)"
"3561","1453268","Active","106328","3HR Com Mon-Fri 0700-1900",,"On Street","Manhattan","PARK AVENUE SOUTH","W","EAST 20 STREET","EAST 21 STREET","40.73871939892","-73.98757910498","987,692.075781047","208,412.24759531","POINT (-73.9875791049785 40.738719398922)"
"11558","2083009","Active","209601","2HR Pas Mon-Sat 0830-1900",,"On Street","Bronx","WILLETT AVENUE","N","EAST GUN HILL ROAD","EAST 213 STREET","40.87774339541","-73.86720235378","1,020,974.05383639","259,091.222680733","POINT (-73.8672023537779 40.8777433954091)"
"5710","1453186","Active","104172","3HR Com Mon-Sat 0800-1800",,"On Street","Manhattan","WEST 16 STREET","N","5 AVENUE","AVENUE OF THE AMERICAS","40.73755102293","-73.99306661752","986,171.411171466","207,986.40330264","POINT (-73.9930666175224 40.7375510229282)"
"4896","1433137","Active","104183","3HR Com Mon-Fri 0700-1800 / 6HR Pas Mon-Fri 1800-2400 / 6HR Pas Sat 0800-2400",,"On Street","Manhattan","WEST 45 STREET","N","AVENUE OF THE AMERICAS","7 AVENUE","40.75752663553","-73.98437902748","988,577.658655554","215,264.469783232","POINT (-73.9843790274756 40.7575266355332)"
"2187","3543088","Active","307281","2HR Pas Mon-Sat 0900-1900",,"On Street","Brooklyn","WEST STREET","W","AVENUE W","AVENUE X","40.59072541941","-73.97031357265","992,494.969062388","154,495.011597976","POINT (-73.9703135726529 40.5907254194087)"
"4282","1323065","Active","102845","2HR Pas Mon-Sat 0830-1900",,"On Street","Manhattan","HUDSON STREET","W","BANK STREET","8 AVENUE","40.73686207604","-74.00570310868","982,669.511679217","207,735.373620972","POINT (-74.0057031086753 40.7368620760405)"
"10692","4293151","Active","462365","2HR Pas Mon-Sat 0830-1900",,"On Street","Queens","LIBERTY AVENUE","N","LIBERTY AVENUE","RUBY STREET","40.67919890458","-73.86277036391","1,022,313.00391439","186,756.705932721","POINT (-73.8627703639098 40.6791989045753)"
"14925","1113035","Inactive","101976","2HR Pas Mon-Sat 0900-1900",,"On Street","Manhattan","DUANE STREET","S","CHURCH STREET","WEST BROADWAY","40.71639938057","-74.00808256032","982,009.412277639","200,280.230722889","POINT (-74.0080825603199 40.7163993805697)"
"13615","4013080","Active","427022","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","43 STREET","E","GREENPOINT AVENUE","48 AVENUE","40.73984576826","-73.92212612488","1,005,830.02408513","208,831.967884481","POINT (-73.9221261248795 40.7398457682587)"
"14316","4263041","Active","422271","2HR Pas Mon-Sat 0900-1900",,"On Street","Queens","GROVE STREET","S","61 STREET","FRESH POND ROAD","40.71020504295","-73.89965127133","1,012,070.51324455","198,039.277199566","POINT (-73.8996512713311 40.7102050429466)"
"3348","1453337","Active","105491","2HR Pas Mon-Sat 0700-2200",,"On Street","Manhattan","8 AVENUE","W","WEST 16 STREET","WEST 17 STREET","40.74127151937","-74.00156142137","983,817.315814048","209,341.825788647","POINT (-74.0015614213746 40.7412715193654)"
